load_type,file_name,i_max,i_pp,P,i_pp_ratio,i_pp_rms,i_wave_factor,P_F,i_thd,low_hd,i_hm0/i_hm1,i_hm2/i_hm1,i_hm3/i_hm1,i_hm4/i_hm1,i_hm5/i_hm1,i_hm6/i_hm1,i_hm7/i_hm1,i_hp1,i_hp2,i_hp3,i_hp4,i_hp5,i_hp6,i_hp7
Hairdryer,Hairdryer_2016-08-01T08-11-35 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_3,0.03213728338565884,0.028633220790949866,0.10814403657162372,-9.171435303177839,1.5372581598440416,1.02224600778648,0.024958012559825292,0.2911519612132425,0.05340249939902546,19.793441531027092,0.05292193480159752,0.08111497587321569,0.025224913144620206,0.032746555501540715,0.027874820268023074,0.037830227068038035,301.4385016611145,104.09770847318374,354.8877663661809,100.85490399425584,18.031056737403276,351.3768584745485,61.9616140417271
Hairdryer,Hairdryer_2016-08-01T08-11-35 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_3,0.03213728338565884,0.028633220790949866,0.09155806668083562,-9.171435303177839,1.543102816156202,1.0218869464775495,0.021199316649963117,0.3306020268861997,0.05185175711473802,20.584194018151607,0.07281651604490529,0.10402592834450157,0.06815324052428709,0.06576424852062757,0.029293270257448302,0.0652480233489005,295.81492319142325,68.60712720996086,329.912921953077,268.5655958294486,118.30951918841173,299.2932546844315,300.4055694508328
Hairdryer,Hairdryer_2016-08-01T08-11-35 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_3,0.03213728338565884,0.028633220790949866,0.08611037186556564,-9.171435303177839,1.5421719346829574,1.0218189799463044,0.019914709766909226,0.34513564705755595,0.048897896794226396,19.928790049411536,0.03313470873348531,0.057040421659091615,0.10241367199113281,0.012993791524770683,0.0276537090801239,0.07025634523795028,292.8040465589751,92.73204802574543,332.1320542509631,259.20896198594136,73.84169356669379,260.84009356882694,313.91799069209566
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.03213728338565884,0.028633220790949866,0.1128920985352188,-9.171435303177839,1.577968877006002,1.0237032200979064,0.026730608208088917,0.3001289955289267,0.05008045411026474,19.342015104816028,0.036450064708005527,0.040916354559208404,0.04568261691849717,0.02506960572726861,0.03055929289487479,0.05445247388877644,301.38138450702934,42.71031893622033,338.84271847680225,176.97019121219654,199.9696539409773,241.2937001381267,24.202969537159845
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.03213728338565884,0.028633220790949866,0.09134696510420541,-9.171435303177839,1.5818188356820042,1.0233606887902533,0.02168482465750257,0.3172137803312991,0.04515503605756384,20.438780397335503,0.06110921129645039,0.015456072984295828,0.07823625595775924,0.048069227896068344,0.1142835310877111,0.018825292040406227,297.9138881939741,249.9279605803543,278.25441528181466,24.745484884919676,122.38436367606482,251.27786400217144,252.67358498280612
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.03213728338565884,0.028633220790949866,0.09267439201804047,-9.171435303177839,1.5806910631778044,1.0231591773014186,0.021963664433816445,0.37321017960369596,0.04860439508816681,20.997007077934143,0.08507988005642468,0.08711704735994195,0.09753533673188419,0.05704750140882861,0.029118448120379444,0.06350316244023718,300.33626369718144,243.7649613505347,204.17482749471696,324.64537559058886,58.25566353505337,187.6112240024106,148.93106369445172
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.02855813079679564,0.025054068202086666,0.09960294463483108,-8.150005893136019,1.3858573930776013,1.0238175936932592,0.023659705369649103,0.3597476503806689,0.050273084651394184,19.14984516394244,0.08667199587155111,0.04745096628730522,0.0677357448268894,0.05211798034225557,0.05026607316682184,0.08912477982732372,299.11874666365213,209.4568141069193,230.745256143303,343.11559567292534,46.380681902817514,114.69844989785645,185.4935098053694
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.03213728338565884,0.028633220790949866,0.10915896418781287,-9.171435303177839,1.5821718261596238,1.0235673137254884,0.025904435474275952,0.3306641512666235,0.05084990676179707,18.52007439889406,0.03274576452383929,0.05706707470759996,0.03587224353336393,0.07376015789775849,0.026683804247440605,0.07303660772107604,299.3343342904416,139.4805069528664,335.89737829322024,350.93336699351295,39.13309341162028,19.870798384395584,141.70491846807369
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.03213728338565884,0.028633220790949866,0.11129758765425204,-9.171435303177839,1.5834995953331674,1.023413434453954,0.026412375726038644,0.33958510007268805,0.05277556882986123,18.595800318603793,0.07285959255048002,0.06863792755361221,0.014332181562222837,0.09018490665112087,0.0635772247985589,0.06662965992659427,299.1662459400392,58.14326188811375,340.95954235687014,348.8093535000254,44.348224191939856,122.11367772054805,127.56444120971888
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.03213728338565884,0.028633220790949866,0.11212755580655051,-9.171435303177839,1.5790780079753148,1.0239973382317844,0.026555329962212937,0.3400476904104678,0.06470310018437976,18.35457703677863,0.0538771674411627,0.03755220122179807,0.07210752321413451,0.018385345137253848,0.04529422097234955,0.035227663713302756,299.4720698644647,51.646021472797116,296.24514952927603,65.85539421550476,50.540872066710904,129.53800624873662,204.26435187514699
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.03213728338565884,0.032212373402688343,0.10755732319184531,427.9834345094239,1.7783387180936403,1.0242826558807387,0.025510037860863265,0.31760428880092473,0.06350169703369038,18.604803447143013,0.05109490391252844,0.03336998563731299,0.052016999878353,0.02771844808782138,0.06200511840784291,0.0685779424465114,299.99516643371646,49.43154046210094,353.5027400487799,54.258234608626594,196.47152241730248,18.213967670137436,153.00297776157674
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.03213728338565884,0.032212373402688343,0.11140860688604214,427.9834345094239,1.7786308650397842,1.0235550852406505,0.02641459226703216,0.3205714752852926,0.046349744875671395,19.37870690503937,0.0293110877749729,0.02494070439863528,0.014692278533706103,0.05875823288187006,0.05969159170232927,0.07241750479318851,303.6775633497431,61.41114091814484,358.68388936470933,91.46846155099854,141.59972967882015,3.4671632438009965,94.61315931077593
Hairdryer,Hairdryer_2016-08-01T08-13-32 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_4,0.03213728338565884,0.032212373402688343,0.11220386441438518,427.9834345094239,1.7815362315102152,1.023148325769173,0.026661979878252695,0.3303836879258807,0.05511963210610874,19.63565001891983,0.025138970502028693,0.015320190098487722,0.03657913474835702,0.053262922143991046,0.029745471135957758,0.10688862679277399,303.66705117662406,10.74678000287821,118.30680508552308,6.474500280206712,217.7028484757377,7.8899168461296085,84.54959244767974
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03213728338565884,0.025054068182072377,0.08426034179284683,-4.537103908601659,1.2966614089018165,1.0209078974751107,0.018734649904367184,0.3019339368053577,0.06682263912413391,19.81392134449692,0.05823958948532498,0.049080746916489726,0.023046249009176675,0.038257127655605065,0.07235158517592698,0.038597113086069564,294.57990322827953,260.7293887793518,329.49714258849605,150.75428915109342,95.50757331689783,192.2009995114429,298.88970836349904
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03213728338565884,0.025054068182072377,0.08391588670319909,-4.537103908601659,1.2962344172856293,1.0208001932519657,0.01865027609261242,0.285606350857503,0.06659339857363676,20.13227816868512,0.025945575387526443,0.07165957119065444,0.06117460373355582,0.03751508310008406,0.0521678876215765,0.01855460958771245,294.9060492735985,161.8216630171558,312.445612793048,111.59360252769699,24.71276076234858,170.85940256930962,41.22536692399876
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03213728338565884,0.025054068182072377,0.08650913788498077,-4.537103908601659,1.292466885698545,1.0208619481125865,0.01918916702548143,0.3322242600458292,0.050358283826609236,20.747328978600407,0.07190580020564688,0.021480741108991414,0.09456087648042558,0.06482418872954476,0.03400334997805417,0.037042796173785655,294.2187817296899,76.92580144219168,48.282195254583144,110.28995230890689,7.986556340235836,147.7129905864631,38.47050017199069
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03213728338565884,0.025054068182072377,0.1079525391616677,-4.537103908601659,1.2861420971952495,1.0204197569607545,0.02380223237250758,0.3234006938343747,0.04052547331399221,20.320975793549444,0.07550953932448289,0.02890663998801834,0.10449534298653955,0.07533839335744096,0.05429851829477929,0.05770733626876124,297.73039445342596,75.41429910642037,66.43213644938899,127.77612755647382,25.88780961811453,286.63189595870125,50.625244979208304
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03571643597166468,0.0322123733769557,0.10813830985817938,-10.192864712404218,1.6555783064281488,1.0203551842096112,0.023879264403200373,0.30947865028286864,0.04273423532841676,19.901845809718566,0.02840080873655403,0.05217068292284774,0.09819762026423466,0.0494354671476398,0.09107636841648539,0.07840450082976211,297.6479816528781,84.32649520434481,338.6895199380821,134.44226277468988,333.9890399957312,263.1689744981989,33.89101187313793
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03571643597166468,0.0322123733769557,0.09171549337059322,-10.192864712404218,1.6576042625975653,1.0205063760134234,0.02029443290024726,0.31003827830409186,0.04882000127948695,19.933250906921266,0.012772296978285195,0.05546893255051856,0.02032367909466971,0.09281370336211066,0.01313151057147544,0.061014858163213,295.09552565963344,8.755000340597007,356.4528855952566,230.8548846143023,252.92106448545235,162.48610211579523,60.583758115951696
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03213728338565884,0.028633220790949866,0.08826711791037004,-9.171435303177839,1.4756207553523908,1.0202349695960524,0.01953579063279788,0.33020495767602775,0.05751059577750298,21.003055974273973,0.033343139891858734,0.025828625327840835,0.035363279719695745,0.030918129864057547,0.05478404306655863,0.04912380441473862,297.20191562562013,303.4398550714063,116.29947142253548,69.80773928934093,211.00565452885132,111.87110685399045,56.07443431165632
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03213728338565884,0.028633220790949866,0.08637034289019248,-9.171435303177839,1.4727815053138045,1.0200710149452805,0.019086066006560265,0.3675469982194449,0.06329732070405984,21.979820339577714,0.04974017700086888,0.07299089708608056,0.0951131732829548,0.07626335818259147,0.00568530179570661,0.0591029056013642,297.4219557777647,292.4775457933626,102.93777516860013,53.86406891814147,145.5242484652531,100.87690107607932,11.63241631931919
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03213728338565884,0.028633220790949866,0.09484666444021134,-9.171435303177839,1.4652486895337433,1.0200854666044887,0.020863939011899486,0.34195680548768465,0.0515282831267597,22.904822220952433,0.040845376336101295,0.07369846447955651,0.050646524518771635,0.03324982141960762,0.02490138912961311,0.08179499655293887,299.1060921076436,29.862844280279447,66.86306494881774,43.142956217088454,91.70178916625741,106.73060180331493,52.071144792346956
Hairdryer,Hairdryer_2016-08-01T08-21-55 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_5,0.03213728338565884,0.028633220790949866,0.10439891212011089,-9.171435303177839,1.4669280484522391,1.0206720726272052,0.022966980234922652,0.3613970165246927,0.06092589041700171,21.915545496007905,0.01688892088415514,0.09172843542081018,0.027140738625623117,0.06461603483695004,0.01824289618160786,0.10952274018854363,298.99919576819957,140.21180000218828,21.37502589925,79.87008866540808,91.21158416280429,191.19754215943084,49.11622467777609
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.03213728338565884,0.028633220790949866,0.09552425578728732,-9.171435303177839,1.5406954006901876,1.0223350785613763,0.022062369117961108,0.3369541635229641,0.055423112987088685,19.61630413264695,0.02382638478758652,0.14272288390265683,0.10953113103866507,0.03918284286313061,0.04955075332634756,0.0632364694198188,299.10883670527767,143.37215403097113,186.4726862763589,124.6383356891863,336.5076946356827,172.3509520635498,80.50423560791114
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.039295588554813625,0.035791525960104646,0.10305898533107877,-11.214294120815287,1.9249862235482118,1.0225221902190746,0.023822072100358225,0.31839803851098364,0.052949297552029026,18.86017378178654,0.03699304318419457,0.10964319766195686,0.039213751632538534,0.03388297234950253,0.011276611795991223,0.039417874721894494,298.10616196011324,200.5075974284586,204.28621341592554,155.48060956964923,54.406204698428496,114.00963530643628,67.4001901086491
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.039295588554813625,0.035791525960104646,0.12611730783522732,-11.214294120815287,1.9253584036263927,1.0231300798821972,0.02912104755868206,0.30391483567940686,0.05805208920019927,18.30876876588826,0.018539225041243237,0.03388951920531859,0.0537821044388007,0.10008417791677988,0.03982801223856334,0.04379523840557628,301.3040150558292,229.3062178049796,168.9349104087288,215.2848412849234,94.34697462952695,0.31358246834008696,46.85628942742363
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.03213728338565884,0.028633220790949866,0.121166769362723,-9.171435303177839,1.5455633027812663,1.0231035912159834,0.028065624129745406,0.3156101766220241,0.03773370337785266,19.10734272971934,0.020720041076843408,0.038521430451257756,0.06267712677139517,0.07462295788640565,0.06834266919449622,0.0748405928919266,301.1184332675319,30.8321093371612,353.53868233325204,170.18638764148278,143.9195836303043,4.649559264287234,107.75922692719521
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.03213728338565884,0.028633220790949866,0.10003213550909476,-9.171435303177839,1.5435532978453428,1.0226167061411773,0.02317215259199379,0.3425288249713163,0.045957267668965095,19.9997594550215,0.059879975084425587,0.06923010620002559,0.09360449913761268,0.07882506661686065,0.010970236313497781,0.06051733986116254,298.4769594825979,1.204472733297024,345.99045716336536,146.24715851118174,264.32763735342144,34.586780980868184,66.78909200973362
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.03571643597166468,0.028633220768078213,0.09128061625760467,-5.042404465359216,1.5416374598222624,1.0219920580214918,0.021100712441764452,0.3059269540405463,0.04091043800786267,19.350477123445053,0.05031473796389401,0.023749789735977887,0.039532765037687566,0.10303403720195264,0.05979178519974507,0.058005793244768886,297.1636169066384,7.591205073006108,280.58845864639676,41.22920048928165,285.14866359781604,109.96772156465659,310.6485179814374
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.03571643597166468,0.028633220768078213,0.09166233531729803,-5.042404465359216,1.5459319466865575,1.022011180035578,0.02125429609721567,0.3245862542004337,0.056138077623554924,19.55386587329186,0.08065524620121699,0.0217197583820973,0.06605015591874787,0.09560485635117535,0.06502854128146897,0.02651108853707812,297.68506405381277,358.41988297624806,231.41221495624336,335.71626360616995,289.9909387612796,103.49191539271385,241.78913988439263
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.03571643597166468,0.0322123733769557,0.09844012785268219,-10.192864712404218,1.7491909625200848,1.0226616283043364,0.022976333777015006,0.31802551428230713,0.05295996784053707,19.27665344763072,0.10246925443329342,0.03194061218220508,0.08465682265504632,0.11264859122926718,0.04353263636539221,0.05547415487946622,297.21443908612684,1.2700538445784844,136.75782709413858,28.08049457835432,251.61467672530796,23.401546371797394,16.37142647612245
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.03213728338565884,0.028633220790949866,0.1196422848340494,-9.171435303177839,1.5542463688673092,1.0230701986263988,0.027891543863848886,0.35041270958785864,0.042872120197889385,19.02263189212321,0.07568757069508138,0.03304003476761647,0.08740898642646283,0.08942208908845713,0.032165628606734956,0.0935113622952255,300.99030041725325,10.720606782622689,189.61785376804852,35.413979035810684,235.69482688478274,302.47464394758765,3.9133185484285207
Hairdryer,Hairdryer_2016-08-01T08-30-42 beautixx silent ION Stufe 1 Geblaese Stufe 2 Temperatur_6,0.03213728338565884,0.028633220790949866,0.11101494604627068,-9.171435303177839,1.5538431113480868,1.02262429936484,0.02587734027650348,0.2837792155799638,0.030705991303917504,19.24441798885353,0.07232878767639024,0.0666949026329297,0.018446099273189943,0.07405632868536331,0.07520604142262886,0.03478435183910033,298.9862638195218,68.86953997646188,177.9808376420667,327.424871993651,257.50077393654135,294.0462986311986,316.2620792108722
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.03213728338565884,0.028633220790949866,0.11155085762372888,-9.171435303177839,1.694906825692597,1.0275618795282855,0.028384421304575164,0.3019554531070318,0.06276244545823308,17.192439774444882,0.09782103361979443,0.04902177615725134,0.04799692626687972,0.06485198226932198,0.05998279078401112,0.07387763849989672,301.35219954097073,19.42918736496,35.62320839311411,249.13142131623232,125.92405145524503,64.96690760979618,52.93765695878278
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.03213728338565884,0.028633220790949866,0.09531232868225332,-9.171435303177839,1.69373917658036,1.0273532756744606,0.02420672689927613,0.31360798058187384,0.04941909822346975,17.35696950590237,0.03207898513774508,0.024843844308232773,0.035371776280930446,0.05780756116183982,0.05119554329304941,0.0862384252423099,298.270306629592,53.13799150584026,13.516524953847807,54.053991571946426,132.28267706757106,87.92902554840032,354.1803633342306
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.03213728338565884,0.028633220790949866,0.09991177701959375,-9.171435303177839,1.687904598618472,1.0277079720685611,0.02530760245198991,0.3400531556238405,0.042174496389314954,16.943413670436925,0.02655765072225309,0.043051059582055004,0.03907854562951679,0.05367749780994745,0.02298269417490726,0.08307987802804662,297.6062533954911,93.16835040790184,296.1789757517741,79.16526016505281,149.48601603549514,120.53308644622587,293.62726018409273
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.03213728338565884,0.028633220790949866,0.11591538384594767,-9.171435303177839,1.6862363950682173,1.0274993065583151,0.029325589820264435,0.34042325489996755,0.05273254886188908,17.749606126976754,0.03439233241746937,0.03276130199280514,0.06177857768919064,0.08248272939257957,0.032429393370514245,0.06208348484686674,301.37208621840364,73.69222704503966,301.8988600143781,136.692109413288,158.7021336342216,295.74617479791226,222.0210954595061
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.02855813079679564,0.025054068202086666,0.12013357285738598,-8.150005893136019,1.4759204413603186,1.0269763866764472,0.03037509474520074,0.31390442680307423,0.05563711927771374,17.475064413847058,0.08037990951792857,0.05862315743253906,0.06834565924795107,0.07339345225755976,0.08805719804106721,0.07124639693701988,301.0137240610779,93.35157404240526,346.6496426742397,115.78414121472544,122.62906897822589,255.07834461794093,151.08381913887925
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.02855813079679564,0.025054068202086666,0.11617563047887741,-8.150005893136019,1.4770306744406234,1.0267157764476296,0.029429047605525803,0.3371875158769656,0.060298941976239105,17.234256705928306,0.05496778418204822,0.06271145481220113,0.013508292744789657,0.05990117998428339,0.03447986714948208,0.03466854331812392,300.639931954751,117.09991187534587,356.124592681981,169.90134651231725,87.34306458000765,188.552928563906,156.61619420682143
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.03213728338565884,0.028633220790949866,0.1256986247541493,-9.171435303177839,1.68965990362816,1.0274423609753371,0.031870650488968616,0.2928281164379009,0.06905146929453732,17.639778543815584,0.0762025250730612,0.04654555721420318,0.029155112448040064,0.03092317760696292,0.042826754211281855,0.03693683762692279,307.20337315967436,62.50065770498628,326.62852628090036,306.56026368735843,73.41644086853012,99.8139201579686,285.7043774147255
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.03213728338565884,0.028633220790949866,0.12901006300923218,-9.171435303177839,1.6823597454592345,1.0274859096246827,0.03253874533274721,0.31690755274236276,0.059163241131903875,17.40355157153946,0.07695128696262502,0.03621661316257676,0.022944236264735456,0.05575530518811392,0.07521896707719802,0.05740360460996866,308.46678840733813,46.42511276081609,289.1434469767652,133.56640122521594,80.04027356302333,121.02616433096932,254.4013232240036
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.03213728338565884,0.028633220790949866,0.13032766776555774,-9.171435303177839,1.6840242862595949,1.026581220640127,0.032944720675511935,0.335419372609268,0.048682155369244876,18.119676665757456,0.06915645053414407,0.06210114584186007,0.025575996939677055,0.05410778485562927,0.11359290787019567,0.019873385453877807,309.13518386417974,344.9378904445162,197.45676703969735,29.07023932072093,210.74417586684262,124.90375165973114,250.1948677876327
Hairdryer,Hairdryer_2016-08-01T08-32-59 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_2,0.03213728338565884,0.028633220790949866,0.12458388636804461,-9.171435303177839,1.6858682218824967,1.0268341500723979,0.031515956500419565,0.34836665063450867,0.05882227484587975,17.59794809294771,0.09469293559922826,0.03614446063288164,0.04702916349641056,0.04713599842779532,0.11763652582414881,0.0272139230842808,303.5834168678844,27.122251600562436,270.52017809897103,149.72696974418528,286.68890139573193,68.05035538482099,60.63996354005525
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03213728338565884,0.025054068182072377,0.11203547199854652,-4.537103908601659,1.2665556355954912,1.0196257971214495,0.024335696930806713,0.32228649351118027,0.053560394279906845,22.104499812011,0.04361123605665676,0.02652282296640193,0.03823114738408777,0.08434111144589915,0.07561845771209817,0.07642361368785741,301.1584380477762,67.88354266602798,20.709062181820002,164.1457502542071,196.4508805173716,351.5294741779154,68.55894777420121
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03571643597166468,0.0322123733769557,0.12269345883536265,-10.192864712404218,1.6255061600773122,1.0198221358649933,0.026588223665967612,0.3108622584015715,0.05988138901012895,20.95298353632705,0.06026941344421832,0.05686700552275752,0.026749472090899035,0.03166626545633583,0.054537627358808294,0.04468450661722683,302.10886441270776,54.98511668135407,31.37490347023229,220.80857568130605,206.98144499758644,6.601163763667088,66.93219039024484
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03571643597166468,0.0322123733769557,0.12866167216001687,-10.192864712404218,1.6251021155639636,1.0198314932199428,0.027912708757590218,0.3454253279845763,0.06432710529357809,20.289278028210436,0.06480377605410474,0.013861303718571595,0.011651602027608201,0.01187370538048624,0.04569450730233129,0.03406702251660172,304.9198583766014,34.15705139643137,82.54774687110091,301.54815986169274,305.29303816219215,20.206009344433937,71.48172370279451
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03571643597166468,0.0322123733769557,0.11075923989366847,-10.192864712404218,1.62929265405872,1.0195929868997955,0.024060144954777922,0.362578754391152,0.05403178893008147,20.74027796260177,0.11071870230710407,0.03907792604661289,0.059584918699171936,0.018158632564926135,0.04130889465650679,0.06151309901028374,303.58658759129145,80.51222983401453,194.2346711212972,66.88804508246335,256.4277308810723,63.84156694604371,6.815762769230787
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03213728338565884,0.028633220790949866,0.10240872568140894,-9.171435303177839,1.4472624776816425,1.0197687963753577,0.022226680150564265,0.3082233179502863,0.049089087812413536,21.032757639812058,0.08827587210019193,0.04790346078707446,0.052074853916455825,0.05065645895063781,0.05316920833003084,0.07559940226157877,301.71903123085235,85.06247061494986,162.06119064071015,77.13830126421436,206.45413068352673,95.54476325022245,341.15203255407664
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03213728338565884,0.028633220790949866,0.10886408416390152,-9.171435303177839,1.447628804835139,1.0196800438968325,0.023667298445691203,0.2450695740566832,0.056601450820751825,21.522711981360878,0.07947497769314994,0.019043931641235873,0.014536531758770998,0.045666182477330404,0.03643070681183201,0.014445816567709605,301.7826518366974,116.96433240515663,156.44944706891454,13.099072922540472,179.73075006269505,82.66905074906094,270.55695361440087
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03571643597166468,0.028633220768078213,0.1320862067609564,-5.042404465359216,1.4458039893303445,1.0198003849362962,0.02864351478078763,0.2622784782916113,0.0576302510750078,20.500199120533544,0.09074362479079114,0.01857529953634837,0.011845800898741344,0.04466614431436167,0.022953405025837044,0.05521336303500913,304.52986087293897,116.51448504148084,316.0106714636506,144.8484139335408,81.44701826136841,349.4041101644856,139.44036845315682
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03571643597166468,0.028633220768078213,0.13836266882475023,-5.042404465359216,1.4419958387946537,1.0199183073725162,0.029931405467545826,0.29745964362170285,0.052017348362039535,19.508622395982865,0.04431600303036222,0.009895653783738335,0.028528293745074363,0.030683012072629936,0.06490411141581412,0.018466743074803033,304.5544703568003,70.57991331033871,345.7337516895806,192.26833616680926,30.93054494645378,269.4921279509377,166.59331400233464
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03571643597166468,0.0322123733769557,0.12541707898173027,-10.192864712404218,1.6176917371389081,1.0197522086830972,0.027077700595426808,0.28574785576055156,0.042413455764242124,20.21503717939371,0.038504900647459976,0.01576856148803464,0.06546539066731699,0.020247358126656113,0.07158385233993257,0.0223424646506064,304.3492467212502,353.53191736947736,103.20807208148972,70.96641695499534,276.884587369128,217.5561809021658,63.6038554507785
Hairdryer,Hairdryer_2016-08-01T08-34-28 beautixx silent ION Stufe 1 Geblaese Stufe 3 Temperatur_3,0.03213728338565884,0.028633220790949866,0.10322371898228987,-9.171435303177839,1.4344752227347555,1.0193624210871655,0.022205051868376107,0.3256565486472578,0.05425518033850178,21.66473973332028,0.06354907186643144,0.03780116310174231,0.10484806540140736,0.039019934361011484,0.03952286667812773,0.03529025620356799,302.42326363621993,6.396671510697729,116.29876264196821,37.108284980539906,236.1440257335023,190.18529975794524,302.361998307676
